201709 182663 117.259736246910,32.983115602847 117.299270941900,32.838085049654 110560 55005 55555
201709 153266 117.120934840530,31.991200962533 117.118647485210,31.990661585759 110539 59877 50662
201709 165377 117.204461712270,31.321940867940 117.204003217140,31.321564057561 110059 94103 15956
201709 80730 116.446749189190,33.867317623878 116.449653949890,33.876514820763 110036 76934 33102
201709 334058 118.488893155880,31.379237715072 118.531968522030,31.488559669535 109917 66544 43373
201709 135797 117.002924625350,31.952530216869 117.003414291680,31.952721778239 109647 74136 35511
201709 153959 116.966750760770,33.516038195827 117.126563083870,33.157721439441 109494 54765 54729
201709 308475 118.295440818540,32.122366929403 118.295560113520,32.122328780514 109227 97812 11415
201709 299807 118.228376277430,29.615913373231 118.229007606550,29.564865900039 109162 74685 34477
201709 172474 116.926373545040,33.071354581958 117.247982368470,33.017807299407 109153 65026 44127
201709 154850 117.064813203800,32.510266550766 117.131414023460,32.414481717552 109005 75719 33286
201709 194441 117.525523377820,30.617463088144 117.377803504500,30.514956581390 108922 65800 43122
201709 200767 117.423283185350,31.833478258804 117.431521635010,31.834394518155 108649 84212 24437
201709 157972 117.148928016500,31.991243607232 117.148452363730,31.995180537740 108481 86574 21907
201709 204205 117.451821363270,32.357221464423 117.461465840710,32.417583946748 108453 69528 38925
201709 179947 117.286112562790,31.796598311906 117.286077259380,31.797219168445 108394 56120 52274
201709 184319 117.306630040300,32.834305819993 117.307870240890,32.833956867658 108350 83980 24370
201709 190054 117.347693291940,30.499799774592 117.348276022730,30.494907054470 108149 54062 54087
201709 213902 117.501501610510,31.878324990083 117.524460143410,31.890872473719 108089 88258 19831
201709 155679 117.139921785110,32.376961985789 117.132963780120,32.411702490216 108038 88353 19685
201709 195516 117.252617714730,31.857865555736 117.390669754660,31.842060611428 108025 55163 52862
201709 209845 117.369276878430,31.003669609685 117.502635451730,30.921629770923 107367 91188 16179
201709 336169 118.541799757200,31.641624360730 118.545251136800,31.646003894389 107208 100047 7161
201709 356853 118.828559716670,30.952089559818 118.826631773380,30.952221646086 107026 80569 26457
201709 120044 116.842982227600,32.587550839973 116.842265110310,32.587701047795 106739 89754 16985
201709 299067 118.271739207320,30.174343929322 118.217667593590,30.087630516954 106732 71635 35097
201709 301496 118.236690274590,29.696288998063 118.236186325200,29.698247862819 106696 82663 24033
201709 329469 118.488883094860,31.379217907352 118.488893155880,31.379237715072 106682 63580 43102
201709 120050 116.842265110310,32.587701047795 116.842872454670,32.587529316502 106274 89368 16906
201709 122160 116.908205944920,33.881032609638 116.864276110560,33.890063792039 106177 98312 7865
201709 224722 117.532231025060,31.892436802288 117.609093907210,31.830706340026 105984 72422 33562
201709 49264 116.058912253060,31.828633596672 116.084324597290,31.826107355591 105748 51492 54256
201709 215046 117.528205807900,31.898462550537 117.532231025060,31.892436802288 105560 72076 33484
201709 302342 118.273502295390,29.865296635613 118.243704782990,29.781488572887 105338 70037 35301
201709 168065 117.270781811470,31.724541631285 117.215226107200,31.631901122171 105197 71391 33806
201709 56434 116.337846354590,33.189366216854 116.210651145220,33.194793835382 104993 62515 42478
201709 377760 119.253635278910,30.937481740231 119.210957053620,30.941760477492 104947 83976 20971
201709 182429 117.299270941900,32.838085049654 117.298253431250,32.740843297692 104888 51769 53119
201709 183976 117.296154809920,32.733133960888 117.304384096860,32.831508853398 104829 73564 31265
201709 266409 117.920483158000,31.647761459343 117.920582690250,31.647892641354 104614 67753 36861
201709 383004 119.475832494260,30.898127123776 119.330802417130,30.914616999808 104497 84710 19787
201709 296154 118.230561495420,29.561693023661 118.179772379870,29.507310452585 104201 91233 12968
201709 157967 117.148844474080,31.865321451111 117.148833784250,31.865176933084 103759 95041 8718
201709 278003 117.980394296530,31.609691877016 117.981207263010,31.609007400534 103511 77341 26170
201709 76362 116.417828782280,31.738610851571 116.417596570300,31.741163383544 103138 73257 29881
201709 173204 117.126563083870,33.157721439441 117.252015041560,33.025809297514 102891 50938 51953
201709 312930 118.451960941790,31.615944418604 118.328112549260,31.623946022886 102773 84777 17996
201709 377692 119.210957053620,30.941760477492 119.210603929720,30.941884989752 102752 82667 20085
201709 91596 116.551707923620,31.864586821824 116.550623938360,31.863716329834 102607 76732 25875
201709 130364 116.947935572200,33.622664371733 116.952797920260,33.617652174941 102394 75185 27209
201709 76583 116.418006646770,31.741418264333 116.419711271300,31.741999190279 102183 77100 25083
201709 283548 118.178453308060,29.504572368096 118.028384096390,29.386375438006 102174 93038 9136
201709 146122 117.081885050860,30.485608388688 117.081234318350,30.484346946831 102113 90829 11284
201709 295411 118.028384096390,29.386375438006 118.172520539150,29.496751956087 101881 92750 9131
201709 384710 119.518043151530,30.905258549231 119.411077961910,30.875647992314 101766 79222 22544
201709 8748 115.478822217440,31.294012518338 115.395872686650,31.222122277581 101550 35469 66081
201709 11371 115.395872686650,31.222122277581 115.554416243050,31.339563419095 101516 35459 66057
201709 286777 118.071929472060,30.986660985769 118.073495398230,30.988490384047 101511 68831 32680
201709 131873 117.128994976550,33.155323734039 116.967239708460,33.513190488606 101471 66475 34996
201709 300923 118.172520539150,29.496751956087 118.232703145580,29.552015203501 101310 92250 9060
201709 166288 117.199330860690,31.325193512634 117.207688695160,31.277611016756 101259 81318 19941
201709 91274 116.333617761060,31.851072099737 116.549882207500,31.861581158923 101173 56550 44623
201709 360219 118.743218088140,31.006154324131 118.885387960520,30.985487109018 101129 69294 31835
201709 328803 118.481561455800,31.355091363846 118.480719563880,31.353087776712 101075 71931 29144
201709 175149 117.304383468050,32.831508701709 117.259138155110,32.977071146891 101065 60528 40537
201709 227794 117.502635451730,30.921629770923 117.634680882030,30.879221707247 100934 85849 15085
201709 375943 119.133929242580,30.962742351968 119.177069017240,30.953282355618 100848 85559 15289
201709 55454 115.959843438360,33.179652788919 116.202470636270,33.196363338635 100723 53083 47640
201709 228100 117.634680882030,30.879221707247 117.634761280370,30.879180330689 100486 85472 15014
201709 76401 116.417596570300,31.741163383544 116.418007455240,31.741419108816 100418 71629 28789
201709 172778 117.247982368470,33.017807299407 117.255553287310,33.018225603491 100318 59462 40856
201709 137775 117.016023087480,32.535130067385 117.015189909120,32.533666813524 100218 93663 6555
201709 149762 117.347693291940,30.499799774592 117.098529484160,30.475689756423 100076 71002 29074
201709 357173 118.830498888770,30.952556041856 118.828650265870,30.952108141719 100006 81632 18374
201709 156761 117.114200064460,31.989221062749 117.143902176830,31.995821785798 99889 73385 26504
201709 300577 118.233023032170,29.552799024284 118.229903306970,29.612914581558 99798 90355 9443
201709 346535 118.670756184340,31.000564437200 118.670865238630,31.000308602402 99567 70235 29332
201709 227127 117.431122338210,31.835945933587 117.626381257760,31.718423018060 99509 53926 45583
201709 320254 118.394026524530,31.205641289246 118.394955013110,31.205948300787 99437 67123 32314
201709 74170 116.566606859490,33.182186174574 116.398803569880,33.187702997504 99346 59375 39971
201709 296001 118.179772379870,29.507310452585 118.178457350430,29.504586198978 99270 87481 11789
201709 185853 117.315627019130,31.803359298733 117.313865981010,31.803132592847 99229 63637 35592
201709 357437 118.883363988380,30.960641339191 118.829808540990,30.954959258925 99106 81134 17972
201709 73681 116.398803569880,33.187702997504 116.393679365760,33.188653768561 98859 58956 39903
201709 15616 115.554416243050,31.339563419095 115.680343673850,31.461053727138 98794 33467 65327
201709 346909 118.546698127310,31.619753317779 118.677579084180,31.644566001472 98638 74273 24365
201709 320417 118.394955013110,31.205948300787 118.395014930090,31.205968763039 98451 66387 32064
201709 34418 115.912278161610,32.972161602468 115.913424399440,32.971775487676 98205 72319 25886
201709 256739 117.764526990950,31.793039891000 117.871910521450,31.689084531517 98106 81999 16107
201709 129891 116.967239708460,33.513190488606 116.948385533430,33.615683261393 98099 63752 34347
201709 22476 115.680343673850,31.461053727138 115.767917142430,31.486994071050 98080 33013 65067
201709 376079 119.177069017240,30.953282355618 119.179765371060,30.951460018335 97991 82920 15071
201709 130357 116.952797111790,33.617920796288 116.951419470460,33.618093588364 97876 81382 16494
201709 301803 118.236186325200,29.698247862819 118.240548676410,29.775258239320 97836 75927 21909
201709 130586 116.955202324790,33.617897496764 116.952797111790,33.617920796288 97667 81198 16469
201709 361217 119.209088398500,30.942086624931 118.897011584670,30.960067982743 97655 62727 34928
201709 41249 115.767917142430,31.486994071050 115.973894373830,31.715972909064 97564 32672 64892
201709 170612 117.298170248160,32.740656526756 117.235408965910,32.684192525918 97539 56347 41192
201709 301693 118.229903306970,29.612914581558 118.236884667900,29.695875651100 97476 88776 8700
201709 227128 117.521841493020,31.789238861608 117.626381257760,31.718423018060 97442 87572 9870
201709 320683 118.395014930090,31.205968840255 118.396632778310,31.207503187591 97199 92164 5035
201709 359940 118.826049312090,30.952651041319 118.882078962340,30.960633365179 97182 83229 13953
201709 37790 115.947414303670,32.440674189335 115.948378724460,32.440518552982 97170 31118 66052
201709 28131 115.850913834260,33.945753334212 115.852537431630,33.942126857124 97144 33785 63359
201709 48433 116.071926633790,31.835297807282 116.066842314440,31.829343511770 97012 47592 49420
201709 254859 117.862897373110,33.089554919641 117.858973305150,33.100184488244 96768 74650 22118
201709 312099 118.323435431800,31.627160413676 118.323845238770,31.627051647234 96594 86960 9634
201709 266406 117.920483068170,31.647761459343 117.920582690250,31.647892641354 96430 61118 35312
201709 300948 118.232703145580,29.552015203501 118.233023032170,29.552799024284 96364 87661 8703
201709 295724 118.266466603130,30.168149443631 118.171088656290,30.299861847286 96286 70930 25356
201709 185183 117.311649052840,31.802669589403 117.311818742760,31.802620335211 96225 83927 12298
201709 100896 116.626782010000,30.634494812758 116.627290001770,30.634802826760 96177 72577 23600
201709 214615 117.527302202390,31.899716440431 117.528095226490,31.897664423509 96167 67341 28826
201709 41707 116.066842314440,31.829343511770 115.976344502110,31.719079420535 96133 46938 49195
201709 244936 117.782032989070,30.825352057704 117.783383591400,30.823716897647 95854 66739 29115
201709 40984 116.210651145220,33.194793835382 115.968324789830,33.177736005700 95682 55040 40642
201709 298940 118.216876725420,31.467687467588 118.217218620500,31.469854283951 95565 85330 10235
201709 241529 117.609093907210,31.830706340026 117.764527080780,31.793039430632 95374 66739 28635
201709 152121 117.245413933360,31.794998274912 117.113189650430,31.982372160147 95207 82712 12495
201709 175911 117.261902600480,32.977086972206 117.261240728980,32.978665703276 95189 69903 25286
201709 379353 119.330802417130,30.914616999808 119.257814106310,30.935899930616 95144 77328 17816
201709 298985 118.216951105120,31.467477951832 118.216876725420,31.467687467588 95015 84842 10173
201709 186214 117.423546927850,31.833560244718 117.315629534390,31.803361523593 94915 79650 15265
201709 266433 117.921250041410,31.648941014836 117.920324427410,31.647809951368 94884 57163 37721
201709 157674 117.235408965910,32.684192525918 117.146298855930,32.619239058849 94857 54042 40815
201709 244799 117.781243378530,30.826497063905 117.782032989070,30.825352057704 94768 65829 28939
201709 186216 117.423548993950,31.833561165046 117.315631600490,31.803362444225 94767 80365 14402
201709 266384 117.920324427410,31.647809951368 117.920155276490,31.647298055662 94529 56929 37600
201709 49270 116.082928271200,31.826460482840 116.082295414970,31.826581438580 94466 56093 38373
201709 336175 118.543817710690,31.646029408908 118.545417862300,31.626162447929 94391 87562 6829
201709 172207 117.244813865270,31.794097963675 117.245413933360,31.794998274912 93898 81519 12379
201709 146842 117.098529484160,30.475689756423 117.083707353420,30.475913543027 93637 65870 27767
201709 37961 115.948577339810,32.805654735773 115.949121533290,32.801656440197 93310 71829 21481
201709 153560 117.148452363730,31.995180537740 117.120924330360,31.991197364147 92728 76773 15955
201709 173391 117.251649970210,31.795577173275 117.251357571760,31.795647147223 92691 90203 2488
201709 211614 117.528557314840,31.892147392029 117.507666232070,31.944791137208 92643 60285 32358
201709 171497 117.143902266660,31.995822627930 117.245656565670,32.024497464759 92515 77231 15284
201709 148237 117.090289148060,30.475314702604 117.095178894440,30.478524166796 92448 70591 21857
201709 148448 117.095178894440,30.478524166796 117.095588252260,30.479882011794 92406 70551 21855
201709 165183 117.215226107200,31.631901122171 117.203809632310,31.525206987192 92220 64055 28165
201709 177294 117.264533557660,31.717950909120 117.270345504480,31.728845348564 92192 82996 9196
201709 33408 115.968324789830,33.177736005700 115.900253893210,33.183753186462 92163 52145 40018
201709 148464 117.095349572490,30.480057236287 117.095089962200,30.479042299237 92152 67751 24401
201709 148533 117.095628226860,30.479982384655 117.095349572490,30.480057236287 92110 67711 24399
201709 183909 117.304281690040,32.831759065622 117.305909958600,32.834585981982 92028 76848 15180
201709 64222 116.202470636270,33.196363338635 116.335419582250,33.189382456860 91916 48222 43694
201709 30163 115.852537431630,33.942126857124 115.867784999870,33.902055351518 91767 32507 59260
201709 34254 115.909169844880,32.972820015504 115.911720134230,32.972434812297 91734 52900 38834
201709 62379 116.180128969760,31.854665757459 116.328570092570,31.850450305233 91562 52542 39020
201709 261093 117.783383591400,30.823716897647 117.892867180520,30.667977396832 91474 63601 27873
201709 48138 115.973894373830,31.715972909064 116.063887787610,31.824578783620 90945 30132 60813
201709 243718 117.788482642970,30.817043236512 117.770706434560,30.839089671504 90901 68430 22471
201709 335818 118.548826662220,31.622565592220 118.543018218790,31.563571653973 90838 59655 31183
201709 213901 117.501501341020,31.878325220053 117.524459873920,31.890872703657 90825 50074 40751
201709 243329 117.770706434560,30.839089671504 117.767306977010,30.842720340312 90814 68410 22404
201709 69120 116.421486682310,31.742397322416 116.363389492100,31.823431705073 90521 66176 24345
201709 159673 117.252863401290,32.026997468367 117.154390612300,31.999157795051 90242 70264 19978
201709 177322 117.270345504480,31.728845348564 117.272643998790,31.731923937451 90216 82016 8200
201709 256741 117.764527080780,31.793039430632 117.871910521450,31.689084531517 90176 63879 26297
201709 43332 115.949162406190,32.440395445425 115.994443561520,32.624067205793 90172 23445 66727
201709 34308 115.911720134230,32.972434812297 115.912228395480,32.972181290566 89556 51121 38435
201709 9392 115.605007102600,33.231898110013 115.442951800460,33.280516637948 89505 47873 41632
201709 189446 117.089005738980,30.475514290555 117.345043290690,30.499410656346 89498 74287 15211
201709 33142 115.900253893210,33.183753186462 115.897944170080,33.184287024631 89480 49956 39524
201709 329221 118.469756733260,31.353579715350 118.486864422720,31.379739611996 89467 79739 9728
201709 169143 117.143901188690,32.617628933849 117.227784957210,32.680982812813 89420 61505 27915
201709 335768 118.486864422720,31.379739611996 118.543043101850,31.560319354633 89325 79683 9642
201709 268815 117.864686079040,33.086149381255 117.934503640910,32.855545164232 88889 69763 19126
201709 64989 116.338371324330,32.658896468231 116.338743222810,32.660343980177 88843 75354 13489
201709 174942 117.259138155110,32.977071146891 117.257176345700,33.010748730804 88348 52731 35617
201709 63550 116.328570092570,31.850450305233 116.333617761060,31.851072099737 88220 50403 37817
201709 34591 115.896943727230,33.189917166813 115.914999847640,32.974896161160 88079 51173 36906
201709 29704 115.864213786310,33.771079110086 115.865104186740,33.771167414046 88064 55131 32933
201709 33844 115.906352579140,32.970347476649 115.908213957990,32.972146003433 87997 50460 37537
201709 36410 115.952940948650,32.797230031797 115.932886996790,32.795324194920 87963 76953 11010
201709 152124 117.113209862300,31.982531499796 117.114421496770,31.987274042650 87817 72958 14859
201709 37862 115.948378724460,32.440518552982 115.949162406190,32.440395445425 87631 22376 65255
201709 211148 117.501902614090,31.878389764722 117.505004732510,31.878335951949 87530 61149 26381
201709 33976 115.908213957990,32.972146003433 115.909169844880,32.972820015504 87412 49976 37436
201709 147312 117.089005738980,30.475514290555 117.090289148060,30.475314702604 87234 66441 20793
201709 29420 115.859867155440,33.772617476474 115.863343597770,33.770812322032 87140 46832 40308
201709 71241 116.335419582250,33.189382456860 116.382784536880,33.189507467040 87108 46823 40285
201709 37595 116.072690373140,31.836254234867 115.944961390640,31.870775401826 86912 49031 37881
201709 175637 117.214547706880,31.627973352290 117.264102640510,31.717867283845 86835 69051 17784
201709 32709 115.896875725500,33.178159056911 115.897112878160,33.179992884527 86417 65958 20459
201709 65554 116.363389492100,31.823431705073 116.341903820910,31.845066073327 86363 62800 23563
201709 138379 117.017835418850,32.530821587974 117.017633479770,32.531043656890 86226 80484 5742
201709 173449 117.252015041560,33.025809297514 117.252521775700,33.024788560231 86168 38707 47461
201709 76680 116.419711271300,31.741999190279 116.421486682310,31.742397322416 85896 62458 23438
201709 75945 116.090198706850,31.824986604734 116.417026864950,31.738688162518 85834 43088 42746
201709 184037 117.305909958600,32.834585981982 117.306630309790,32.834305895835 85814 72059 13755
201709 255501 117.942452117550,32.847764569993 117.862897373110,33.089554919641 85793 65670 20123
201709 312239 118.323845328600,31.627041500818 118.324795196850,31.626633721555 85753 84017 1736
201709 146824 117.095089962200,30.479042299237 117.083698819520,30.475909107762 85750 62161 23589
201709 49263 116.064017952080,31.824655408414 116.084324597290,31.826107048790 85615 39485 46130
201709 156929 117.141031551740,32.623428455226 117.142948086550,32.620593250326 85501 55654 29847
201709 333925 118.543018218790,31.563571653973 118.531514248940,31.500813795491 85442 55094 30348
201709 150017 117.106123489450,31.986120358045 117.108582241460,31.986988302646 85347 67563 17784
201709 194397 117.519786529340,30.617412818067 117.377803504500,30.514956581390 85065 48374 36691
201709 211626 117.507666232070,31.944791137208 117.507875716920,31.947758132860 84939 54173 30766
201709 91589 116.553489263450,31.861815846926 116.551045962290,31.863788705035 84680 70349 14331
201709 282709 118.007675924700,30.970626443034 118.020220401820,30.968306841323 84613 72498 12115
201709 32059 115.890759342950,33.186127067946 115.891973672340,33.185778082885 84486 44734 39752
201709 36636 115.951623493790,32.790063012189 115.935807657490,32.864021375065 84384 32838 51546
201709 91969 116.553866192440,31.861762637742 116.553489263450,31.861815846926 84381 70099 14282
201709 43448 115.949482741930,32.802989857809 115.994715748090,32.630743097762 84327 44614 39713
201709 79694 116.442948997560,33.780166658815 116.437915432460,33.788453639227 84230 62043 22187
201709 125306 116.862173896010,33.890906929859 116.904969529830,33.885174565640 84104 71229 12875
201709 64538 115.960057145240,32.797851745440 116.335707938320,32.663158991815 84032 74187 9845
201709 122702 116.871526064840,34.095271640592 116.870600001690,34.095499363664 83944 56131 27813
201709 37918 115.949885272630,32.442363012964 115.947455086740,32.440824111909 83930 28931 54999
201709 173886 117.258916992290,32.026104421048 117.253856567860,32.028431575749 83921 66216 17705
201709 121922 116.861895600960,33.891012040551 116.862173896010,33.890906929859 83886 71064 12822
201709 175333 117.255659826340,32.029057053446 117.258916992290,32.026104421048 83832 66136 17696
201709 29478 115.863343597770,33.770812322032 115.864124045590,33.771050150568 83733 44824 38909
201709 213319 117.519173884980,30.617754141274 117.519786529340,30.617412818067 83626 47257 36369
201709 153561 117.154390612300,31.999157795051 117.120927474430,31.991199507866 83598 64658 18940
201709 141680 117.039951161520,34.143098137600 117.039015127180,34.144164764922 83596 47916 35680
201709 157983 117.148359928090,31.986714429350 117.148919033440,31.991224160639 83475 72654 10821
201709 174736 117.257201049100,33.010968610114 117.256973598150,33.014131783334 83430 48123 35307
201709 282802 118.020219413690,30.967265730763 118.020259208620,30.966995484486 83341 67998 15343
201709 142448 117.037194335990,29.972311990512 117.046693557430,29.938475836053 83227 45127 38100
201709 178010 117.274482920000,31.798935018468 117.278141898000,31.799648079571 83096 63321 19775
201709 28762 115.862652531340,33.770853885805 115.858211668220,33.776078155011 83064 44815 38249
201709 211138 117.505004732510,31.878335951949 117.503861099760,31.877233319709 83023 57775 25248
201709 142512 117.046693557430,29.938475836053 117.046794077820,29.938304407497 82705 44653 38052
201709 299150 118.217960620850,31.470186836231 118.219084131550,31.471214668554 82704 71363 11341
201709 336475 118.547001125760,31.616928734352 118.546739359540,31.618044340991 82680 68081 14599
201709 280341 117.979935082750,30.961967725548 117.997235189250,30.967706824287 82656 70951 11705
201709 299213 118.219084131550,31.471214668554 118.219013973890,31.471275495790 82639 71317 11322
201709 190050 117.348168046400,30.497375266914 117.348029168370,30.498003298520 82632 28958 53674
201709 48744 116.073047449580,31.836500798450 116.071926633790,31.835297807282 82530 36176 46354
201709 71540 116.382784536880,33.189507467040 116.383550521980,33.189495834680 82348 43182 39166
201709 357012 118.828650265870,30.952108141719 118.828559896330,30.952089792091 82338 67288 15050
201709 329464 118.531514248940,31.500813795491 118.488113516530,31.383887017433 82246 52633 29613
201709 299188 118.219013973890,31.471275495790 118.218732983930,31.470818520582 82051 70758 11293
201709 173701 117.252141522980,33.025410781546 117.253131275990,33.022404750137 81996 60789 21207
201709 341949 118.612421302490,31.153485154178 118.613183514720,31.153745749359 81918 53410 28508
201709 212824 117.682400128350,30.867325745995 117.514844142250,30.902993042163 81901 72921 8980
201709 79623 116.437915432460,33.788453639227 116.437230115190,33.790265544151 81876 61083 20793
201709 30289 115.867784999870,33.902055351518 115.867895132120,33.773151040396 81846 27172 54674
201709 214113 117.509213293820,31.959806125282 117.527292500690,31.899768401269 81542 56826 24716
201709 193303 117.345043290690,30.499410656346 117.373403065130,30.510943665339 81471 67102 14369
201709 194370 117.253131275990,33.022404750137 117.386912771520,33.005921616068 81423 60317 21106
201709 133002 116.980169828140,33.714794534823 116.979233434470,33.712547379564 81397 67879 13518
201709 324926 118.324995339310,31.626433866780 118.436389354760,31.614662962740 81285 79488 1797
201709 116073 116.549882207500,31.861581158923 116.793858211130,31.900514932684 80900 46614 34286
201709 146473 117.083698819520,30.475909107762 117.083358810880,30.476063719421 80882 57939 22943
201709 360021 118.882078962340,30.960633365179 118.899121075500,30.959877379275 80783 69290 11493
201709 281785 117.997235189250,30.967706824287 118.007675924700,30.970626443034 80478 69024 11454
201709 384646 119.409557579830,30.880188162436 119.411019212730,30.878993051172 80321 70360 9961
201709 91610 116.551045962290,31.863788705035 116.551909772870,31.864143373357 80214 66221 13993
201709 336526 118.543043101850,31.560319354633 118.547001215590,31.616929503104 80208 72394 7814
201709 312113 118.327607521910,31.624184778871 118.322416933010,31.627586869131 80184 71369 8815
201709 116140 116.793858211130,31.900514932684 116.798270418300,31.901512367590 80181 46172 34009
201709 176595 117.392528169100,33.004342014612 117.263604170780,33.018714290925 80113 49627 30486
201709 166134 117.203782233990,31.525117723246 117.207411747570,31.518245218092 80019 70791 9228
201709 156692 117.141402821410,32.623253676091 117.141031551740,32.623428455226 79999 50539 29460
201709 138799 117.136742845790,29.816473825798 117.019721860420,30.033265049800 79968 49492 30476
201709 155125 117.046793269340,29.938302451442 117.131626816250,29.823455684763 79684 49210 30474
201709 156119 117.131626816250,29.823455684763 117.136742845790,29.816473825798 79675 49204 30471
201709 28833 115.858211668220,33.776078155011 115.859867155440,33.772617476474 79664 42531 37133
201709 329332 118.436389354760,31.614662962740 118.488791018540,31.621771362465 79648 77873 1775
201709 32376 115.896626894880,33.178364462639 115.893429915400,33.331649453262 79497 53437 26060
201709 58867 116.338129680140,31.851078387439 116.263232200620,31.928711577046 79486 55334 24152
201709 366209 118.829455596750,30.043273076212 118.983759779970,30.075807168512 79440 65258 14182
201709 368061 118.983759779970,30.075807168512 118.998803432850,30.094161720136 79435 65257 14178
201709 165249 117.203993156120,31.321553800524 117.203375211760,31.321144829161 79360 68488 10872
201709 366700 118.998922637990,30.094180624714 118.987287156210,30.081521083630 79314 65149 14165
201709 368075 118.998803432850,30.094161720136 118.998922637990,30.094180624714 79309 65148 14161
201709 357252 118.829365676370,30.955006409062 118.831545145200,30.952858692624 79136 67311 11825
201709 384673 119.411019212730,30.878993051172 119.411730131710,30.878759900441 79121 69216 9905
201709 384686 119.411730131710,30.878759900441 119.411840263960,30.879029313846 79103 69200 9903
201709 143274 117.015189909120,32.533666813524 117.055868865660,32.510360407658 78817 73398 5419
201709 329415 118.487508687430,31.378069129462 118.488472659070,31.377994444920 78795 54760 24035
201709 260605 117.878225609180,31.618770185303 117.889406189050,31.618772414640 78590 60794 17796
201709 122763 116.871436324120,34.095150491965 116.872970360440,34.094719706657 78247 53364 24883
201709 76849 116.333270655810,31.858254366677 116.420831009120,31.745797496983 78099 51022 27077
201709 122861 116.872970360440,34.094719706657 116.872990392650,34.094789959791 78097 53272 24825
201709 122867 116.872990392650,34.094789959791 116.871526064840,34.095271640592 78096 53272 24824
201709 180712 117.227784957210,32.680982812813 117.291280873710,32.731260755440 78025 54332 23693
201709 277557 117.938509903820,30.955324691224 117.979935082750,30.961967725548 77830 66828 11002
201709 357219 118.831545145200,30.952858692624 118.830498888770,30.952556041856 77630 66215 11415
201709 347017 118.678045214910,30.996177076217 118.676269354750,30.995991653219 77581 59320 18261
201709 98281 116.335707938320,32.663158991815 116.603413131150,32.646460098132 77478 68583 8895
201709 356820 118.826631773380,30.952221646086 118.826049312090,30.952651041319 77295 66807 10488
201709 157156 117.143018334040,32.621741772779 117.144966579030,32.622893701451 77244 51845 25399
201709 125527 116.899604130680,30.790909062743 116.898029131630,30.791476307202 77150 55351 21799
201709 357127 118.829808540990,30.954959258925 118.829365676370,30.955006409062 77066 65816 11250
201709 332388 118.676269354750,30.995991653219 118.519717521320,30.965889951642 77065 58900 18165
201709 79864 116.425666677510,33.815021066108 116.442516643120,33.780616532240 77050 54091 22959
201709 142405 116.907924236310,33.882197197036 117.046005650830,34.127258093712 77001 44817 32184
201709 356658 118.541019023630,29.886223737283 118.825189184570,30.038965187667 76847 72341 4506
201709 233603 117.724222358310,30.862164667637 117.682400128350,30.867325745995 76827 68332 8495
201709 210999 117.514844142250,30.902993042163 117.501597190220,30.914776557489 76716 68225 8491
201709 193978 117.501597190220,30.914776557489 117.377378336500,31.007762428029 76715 68224 8491
201709 129239 116.948385533430,33.615683261393 116.944178948390,33.698036138443 76707 44229 32478
201709 36091 115.930913509410,32.797733761311 115.932054896390,32.798788328953 76549 62833 13716
201709 144401 117.146298855930,32.619239058849 117.065266219260,32.511406452390 76284 47620 28664
201709 273746 117.934503640910,32.855545164232 117.958007265590,32.841838180967 76246 59425 16821
201709 319948 118.519717521320,30.965889951642 118.387621336760,30.964481638437 76121 58038 18083
201709 166139 117.207401776380,31.518325022915 117.207321467870,31.519423505832 76078 60202 15876
201709 128484 116.935158074620,33.707785604667 116.939919093830,33.707076090609 76035 50659 25376
201709 305165 118.240548676410,29.775258239320 118.272207298170,29.858955841812 75948 56089 19859
201709 142269 117.041098477320,34.141658617330 117.044863455370,34.135095235534 75821 42644 33177
201709 64537 115.949121533290,32.801656440197 116.335707848490,32.663159675724 75780 58996 16784
201709 156986 117.068362858020,32.504485369249 117.144655316170,32.613487924227 75589 56987 18602
201709 329422 118.488472659070,31.377994444920 118.488883094860,31.379217907352 75560 51796 23764
201709 40788 115.967992686290,31.718269360228 115.967440408060,31.718667672128 75421 60234 15187
201709 191485 117.357954635780,32.011143174677 117.359002329500,32.011790892795 75402 49226 26176
201709 129780 116.939919093830,33.707076090609 116.948006897660,33.622867592146 75393 50116 25277
201709 334863 118.537102068530,31.620942456650 118.538923023630,31.620936614387 75375 62556 12819
201709 78196 116.449653949890,33.876514820763 116.425666677510,33.815021066108 75256 53192 22064
201709 39598 115.959082214270,32.798029214516 115.955564360070,32.797742866201 75093 59758 15335
201709 199897 117.505105073230,31.878363854872 117.423546568530,31.833560091330 74986 61993 12993
201709 43214 116.326733686610,33.892786466100 115.992637608120,33.927036549677 74910 62522 12388
201709 190092 117.348276022730,30.494907054470 117.348178017590,30.497355429357 74753 30248 44505
201709 29070 115.992459743630,33.927033404443 115.859900392750,33.940768947057 74693 60887 13806
201709 333331 118.546250215940,29.890295416324 118.527312857830,29.875693409887 74691 62332 12359
201709 323024 118.481372811640,31.354816064940 118.415736412780,31.372418754701 74664 62481 12183
201709 299189 117.971985977290,31.551735183591 118.218732983930,31.470818520582 74661 57358 17303
201709 130582 116.979133183580,33.712115088913 116.952461684510,33.707182105149 74494 61328 13166
201709 336218 118.545417862300,31.626162447929 118.545647199700,31.625084835712 74398 68745 5653
201709 386631 119.515894853900,30.902496259404 119.550632507630,30.916965491335 74310 67833 6477
201709 386647 119.550632507630,30.916965491335 119.551586867400,30.917018314491 74307 67831 6476
