timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1525692454737734,5,-37,14,5,3,6,3,7
1525692454737734,2,43,-4,-9,-7,-18,-5,4
1525692454738734,-3,-49,-21,0,1,10,-2,8
1525692454738734,1,-23,35,-3,1,-55,6,-37
1525692454752735,2,35,-9,9,3,36,-10,17
1525692454752735,-9,-50,-5,-3,-2,-6,-1,-24
1525692454753735,5,34,-26,-8,-3,22,-5,1
1525692454753735,0,27,69,8,-3,-88,7,10
1525692454774736,-5,-79,-83,-10,2,55,-9,-11
1525692454774736,1,-15,0,3,-2,-25,10,29
1525692454775736,-9,-22,-6,-6,-4,6,-14,-30
1525692454775736,0,-13,-12,-6,-1,7,4,3
1525692454797738,4,33,14,14,4,-22,-3,-1
1525692454797738,8,-1,1,3,2,17,0,2
1525692454798738,-14,-50,9,-3,-2,-17,12,3
1525692454798738,-3,-2,-16,-5,-2,23,-1,9
1525692454820739,4,-14,-19,-3,-3,-16,-7,-19
1525692454820739,1,66,14,3,3,13,-6,0
1525692454821739,0,-53,43,3,1,-16,15,6
1525692454821739,-10,29,-43,-11,-8,20,-6,-15
1525692454834740,-1,13,31,14,5,5,2,5
1525692454834740,16,-13,-18,-6,-6,-11,0,4
1525692454835740,-6,38,75,23,6,-5,0,4
1525692454835740,-4,-111,-99,-14,-5,23,3,4
1525692454857741,3,22,24,-12,-5,-21,-6,-3
1525692454857741,-7,27,51,8,5,9,1,-5
1525692454858741,6,13,-25,5,1,-14,-9,3
1525692454858741,1,-5,53,4,-1,15,1,4
1525692454872742,-8,-2,-23,-9,-6,8,-4,-6
1525692454872742,2,5,-15,-1,0,29,1,-6
1525692454873742,-1,-1,-12,-9,-4,-4,0,-7
1525692454873742,-4,-12,-7,-4,-2,1,-1,-4
1525692454894743,2,-6,-23,5,-1,-19,0,-1
1525692454894743,-5,-6,22,-3,-1,-17,2,6
1525692454895743,-3,16,-26,-3,2,17,-4,-1
1525692454895743,0,42,-1,-3,0,-1,1,0
1525692454917745,-2,-42,-4,-3,-2,-5,0,1
1525692454917745,-1,-6,34,-3,-5,-4,-2,-2
1525692454918745,1,22,-47,-3,0,-3,-3,-3
1525692454918745,2,-35,6,11,4,4,-2,-3
1525692454932745,-5,2,10,-5,0,6,5,2
1525692454932745,-2,20,-16,3,-1,-11,-4,-3
1525692454933745,2,-33,11,-5,-4,-2,-1,1
1525692454933745,-6,29,-33,-7,-5,3,-1,3
1525692454954747,4,27,-36,-1,-1,-1,-3,-20
1525692454954747,-8,-40,9,-9,-1,-7,-12,0
1525692454955747,-1,22,54,3,-2,8,2,0
1525692454955747,5,2,-7,0,-1,3,3,3
1525692454977748,-4,-18,0,-8,-2,-42,-3,2
1525692454977748,-1,13,-10,-1,4,40,2,-1
1525692454978748,4,6,-15,6,-2,-15,0,4
1525692454978748,-2,-3,15,1,1,9,-4,0
1525692454992749,1,19,13,1,-3,20,3,-9
1525692454992749,-10,-37,-4,-3,-4,-29,-1,9
1525692454993749,3,-6,11,-2,4,7,-2,-18
1525692454993749,0,9,-38,1,-2,-4,2,4
1525692455014750,2,-25,0,-2,-1,10,-1,2
1525692455014750,2,9,-5,1,-4,-5,-6,1
1525692455015750,-4,-27,-5,-6,-2,-3,-3,7
1525692455015750,7,39,33,8,4,10,3,-5
1525692455037751,-5,-39,6,3,-2,1,-2,1
1525692455037751,-3,-3,-65,-12,-4,0,2,2
1525692455038751,-1,17,4,3,-1,-6,1,3
1525692455038751,1,20,47,2,1,1,-3,-3
1525692455052752,-4,-8,-23,6,0,-1,-2,5
1525692455052752,3,-15,11,-11,0,-6,4,-3
1525692455053752,-3,4,-8,7,-2,-7,-4,-1
1525692455053752,-2,3,-16,-2,0,10,-2,-4
1525692455074754,-1,41,58,4,-2,-1,-4,2
1525692455074754,4,-11,-23,-2,-1,-9,-1,-5
1525692455075754,-9,-14,-21,-11,-3,7,0,-2
1525692455075754,0,-10,11,0,-2,-27,0,-1
1525692455097755,-1,17,-5,-1,-2,13,-1,2
1525692455097755,6,8,14,8,3,-3,1,-5
1525692455098755,2,-15,9,-4,-2,3,3,2
1525692455098755,-4,-8,-7,3,0,-2,-1,6
1525692455112756,0,-5,-5,-5,1,-9,-2,-4
1525692455112756,1,10,11,7,1,2,3,4
1525692455113756,3,12,-12,0,3,5,-1,-3
1525692455113756,-8,-23,-18,-5,-4,1,-6,-10
1525692455134757,0,15,-5,-5,-3,0,-2,2
1525692455134757,0,0,-5,5,2,1,0,0
1525692455135757,-2,23,30,-5,-2,-10,1,2
1525692455135757,6,2,7,6,0,7,1,0
1525692455157758,-5,-22,-9,-8,-2,-3,-1,-2
1525692455157758,-1,19,32,4,3,-2,0,12
1525692455158758,2,7,7,-6,0,1,-4,-26
1525692455158758,-1,-15,-47,-1,-1,-15,1,2
1525692455172759,0,1,6,5,1,16,-2,1
1525692455172759,-6,-6,-1,-3,-3,0,0,-4
1525692455173759,-1,-2,0,-2,-2,-11,-3,7
1525692455173759,-2,-2,16,-6,-3,15,-2,-4
1525692455194760,-3,-4,-7,1,1,-9,2,0
1525692455194760,1,20,3,-1,-2,1,-3,-5
1525692455195760,-6,-12,-5,1,0,-2,-1,6
1525692455195760,-2,-4,-3,-2,-1,-5,-2,-4
1525692455217762,2,34,-9,-2,-2,-2,-1,4
1525692455217762,1,-27,0,2,-1,5,0,-3
1525692455218762,-4,-53,-11,-2,-2,-8,-1,-2
1525692455218762,-1,31,15,-2,1,3,9,4
1525692455232763,-10,-25,-30,-8,-4,1,-7,-6
1525692455232763,0,21,6,5,5,4,1,-3
1525692455233763,2,-7,-3,-1,-1,0,0,2
1525692455233763,-4,-10,19,-1,0,1,3,2
1525692455254764,5,10,-7,-2,-2,-5,6,0
1525692455254764,-1,-11,6,4,-2,-2,-12,-4
1525692455255764,-2,4,-5,-7,-2,3,0,3
1525692455255764,2,0,-1,17,5,2,-2,-1
1525692455277765,1,-5,7,3,3,-11,-1,1
1525692455277765,-1,-3,-18,-8,-3,4,1,2
1525692455278765,2,0,6,-2,-5,5,-1,-1
1525692455278765,0,-4,-1,-7,-2,4,-4,-1
1525692455292766,-3,-19,4,2,2,7,-1,-2
1525692455292766,-2,1,8,3,-2,-10,5,-3
1525692455293766,4,56,-2,1,-1,2,0,17
1525692455293766,-7,-96,-26,-7,-2,-3,-3,-14
1525692455314767,-3,4,-43,-6,-1,-8,-2,3
1525692455314767,6,12,12,-4,-3,-7,-3,-8
1525692455315767,-3,22,4,2,-1,10,-1,-6
1525692455315767,6,37,28,-2,0,-2,-2,6
1525692455337769,-1,-25,12,-1,1,-1,0,-1
1525692455337769,0,-11,-10,4,2,-1,1,-7
1525692455338769,3,4,1,3,2,-8,-1,5
1525692455338769,-4,-3,-8,-3,-3,0,1,-4
1525692455352769,0,13,8,-3,-3,8,-2,-3
1525692455352769,-4,-35,-15,-7,-5,-1,5,-2
1525692455353769,6,13,4,6,2,-4,0,-2
1525692455353769,-5,17,5,1,1,-3,-4,-1
1525692455374771,-1,18,7,2,-3,-8,-5,-8
1525692455374771,2,-17,0,-6,0,5,12,8
1525692455375771,-13,-2,-24,-6,0,1,-1,-2
1525692455375771,0,-3,-10,2,-1,0,-1,1
1525692455397772,2,9,22,2,1,4,2,3
1525692455397772,3,3,-3,-3,-3,-3,-1,-4
1525692455398772,0,-18,-10,3,3,1,-2,-1
1525692455398772,2,46,26,-7,-1,-3,-1,-1
1525692455412773,-6,-64,3,-2,-5,-2,2,-2
1525692455412773,-3,1,-47,-3,0,1,-6,-3
1525692455413773,5,10,32,-1,-6,-7,-1,10
1525692455413773,-6,-61,-19,0,-2,6,-5,-14
1525692455434774,1,16,-2,-3,-1,-7,0,-1
1525692455434774,-5,-13,9,-1,-2,-1,5,15
1525692455435774,0,6,-5,2,2,5,-12,-18
1525692455435774,3,3,6,4,1,-5,3,9
1525692455457775,3,28,14,2,-1,-13,2,-4
1525692455457775,-5,-19,-3,-1,1,14,-4,-3
1525692455458775,2,6,-11,-3,0,-6,2,5
1525692455458775,-6,-13,2,-5,-1,-1,-1,-2
1525692455472776,3,0,-5,1,-1,4,0,1
1525692455472776,-1,24,-10,-2,1,-9,-3,-1
1525692455473776,-1,-37,17,2,-4,2,-1,-3
1525692455473776,-1,11,-4,-2,1,1,-2,-2
1525692455494778,4,9,-6,11,3,1,0,4
1525692455494778,-1,15,38,11,1,-8,-3,0
1525692455495778,-5,7,-5,-6,-1,10,-2,0
1525692455495778,-1,-12,-49,-6,-6,-7,-1,-3
1525692455517779,-4,-3,7,-7,-1,-3,-2,2
1525692455517779,3,5,1,-3,1,8,-6,-4
1525692455518779,0,-1,-2,-1,-1,-5,10,1
1525692455518779,1,17,16,3,1,1,0,4
1525692455531780,3,6,0,-1,0,3,0,-2
1525692455531780,-3,-1,-7,-1,-2,-5,-4,-6
1525692455539780,-2,2,-2,-1,0,0,4,-3
1525692455539780,6,7,4,0,-3,-3,-7,17
1525692455554781,-2,-18,5,3,-2,-14,0,4
1525692455554781,-5,30,7,-2,3,27,8,-3
1525692455555781,1,-15,-17,-2,-1,-3,-15,-3
1525692455555781,-3,-4,1,0,-1,-17,0,-5
1525692455577782,-3,31,7,-3,-1,17,-5,-12
1525692455577782,2,-28,12,0,-1,-5,5,13
1525692455578782,0,15,-23,-2,0,-1,4,0
1525692455578782,-3,9,-7,-2,3,0,0,-7
1525692455591783,0,17,15,-4,-3,-8,-2,7
1525692455591783,-1,-26,-11,-6,-3,-8,-2,-11
1525692455599784,-3,4,33,7,4,9,3,-1
1525692455599784,2,-16,-28,-1,0,-5,-1,1
1525692455614784,-2,6,-2,-5,1,5,2,-1
1525692455614784,-1,0,-1,-4,-4,-8,-4,-1
1525692455615784,4,-13,-5,1,-3,-2,-2,0
1525692455615784,0,16,24,0,-1,5,2,2
1525692455637786,-2,3,-12,0,1,5,0,-5
1525692455637786,-3,-32,-5,-4,0,-4,-1,3
1525692455638786,-1,1,7,0,-1,-2,-2,-7
1525692455638786,-5,0,-1,-1,0,7,0,-3
1525692455651787,6,-1,-10,-3,-2,2,2,4
1525692455651787,-2,-7,35,6,2,-11,-2,-4
1525692455659787,0,-2,-58,-4,-3,1,1,4
1525692455659787,2,13,17,-1,-3,5,0,-4
1525692455674788,-2,-49,-8,0,-2,-4,-2,3
1525692455674788,2,26,-6,2,-2,-2,-2,-2
1525692455675788,-4,-18,20,1,4,0,2,-2
1525692455675788,7,9,-1,4,1,2,0,5
1525692455697789,-7,-38,-19,-3,-2,-3,-5,-10
1525692455697789,8,75,17,-3,-3,-2,3,1
1525692455698789,-6,-80,0,-7,-6,-8,8,7
1525692455698789,-1,19,-20,-3,-1,0,3,-12
1525692455711790,1,0,-28,-2,0,1,-3,14
1525692455711790,-6,0,-8,2,1,0,-9,-19
1525692455719790,5,39,6,-4,1,-1,2,-1
1525692455719790,-1,-9,42,3,1,-3,2,9
1525692455734791,2,13,-17,-1,1,0,0,-14
1525692455734791,1,-10,-4,-2,-4,2,0,6
1525692455736791,-7,-18,-3,-6,-5,-3,2,2
1525692455736791,8,27,4,10,6,1,-22,11
1525692455757793,2,-12,33,8,4,4,-41,-11
1525692455757793,1,-35,-32,-8,-4,-1,39,-2
1525692455758793,-7,42,41,-4,-7,1,55,18
1525692455758793,-5,-77,-22,-9,-8,-37,-10,-18
1525692455771793,15,93,3,3,3,18,24,89
1525692455771793,-6,-44,20,5,1,-17,-18,-87
1525692455779794,5,1,36,1,0,15,3,2
1525692455779794,-16,-85,-103,-25,-12,5,67,14
1525692455794795,-7,58,72,5,5,-6,-40,-18
1525692455794795,14,11,17,6,2,-2,-9,34
1525692455795795,-4,18,7,2,-1,-4,-25,-5
1525692455795795,7,6,12,8,2,1,-9,-8
1525692455817796,-16,-55,9,-3,3,-4,19,-4
1525692455817796,-16,-3,-46,12,1,6,-11,9
1525692455818796,3,-3,-6,-5,-4,-6,-23,-9
1525692455818796,-8,33,15,2,-1,7,-13,-17
1525692455831797,10,-2,-7,-4,-2,-4,31,5
1525692455831797,-9,-22,-61,-19,-4,4,-49,-10
1525692455839797,7,10,27,8,-1,-10,-7,40
1525692455839797,11,67,69,5,3,-3,15,38
1525692455854798,-18,-95,-98,-35,-11,17,28,-56
1525692455854798,-12,88,84,10,0,-4,27,44
1525692455855798,5,15,-41,0,9,-3,-107,-54
1525692455855798,4,39,36,-1,-3,-6,-22,-13
1525692455877799,16,14,6,8,-4,-9,-5,4
1525692455877799,1,57,-38,-7,0,4,14,-7
1525692455878800,-25,-53,-11,-2,2,11,0,-32
1525692455878800,6,-15,-43,2,-3,5,40,70
1525692455902801,1,49,-30,5,-4,-6,-6,-38
1525692455902801,3,-103,-9,-22,2,2,21,-17
1525692455903801,35,102,54,9,2,-4,-6,57
1525692455903801,-20,50,96,10,5,15,44,-110
1525692455914802,-24,-120,2,-5,-10,-3,-40,31
1525692455914802,-16,19,-94,-16,-14,-11,81,12
1525692455915802,23,28,78,7,6,-35,-34,6
1525692455915802,-17,-6,-27,4,6,8,1,-40
1525692455937803,26,60,50,16,5,-3,-7,26
1525692455937803,-2,-8,48,4,1,5,-42,-45
1525692455938803,-9,-46,-78,-7,-1,12,42,30
1525692455938803,-3,36,40,-3,-6,2,-29,-28
1525692455960804,-16,-68,-59,1,0,-19,15,16
1525692455960804,2,-7,55,9,5,4,-39,34
1525692455961804,-11,31,-31,-6,-2,20,34,14
1525692455961804,26,-5,45,-2,-6,-21,-48,0
1525692455974805,-33,6,-22,18,5,10,42,14
1525692455974805,10,6,-5,-40,-11,-10,-11,-3
1525692455975805,0,45,20,9,0,5,29,33
1525692455975805,18,-6,-24,-15,8,23,-52,-86
1525692455997806,23,91,127,38,1,-25,-79,30
1525692455997806,-17,-32,-101,-1,-1,5,-25,-28
1525692455998806,-1,18,48,-26,-8,20,92,-28
1525692455998806,-42,-94,-117,-8,-4,-28,-87,59
1525692456020808,-14,96,9,-8,-1,8,-54,-49
1525692456020808,-31,-67,54,13,-5,0,31,70
1525692456021808,2,-2,-57,5,1,-20,-74,-67
1525692456021808,24,43,77,13,2,19,99,64
1525692456034808,2,-36,-59,-14,3,-11,-14,-73
1525692456034808,-12,-29,13,14,-3,3,-15,-62
1525692456035808,-1,15,-24,-22,2,10,62,14
1525692456035808,-10,-63,-69,6,-2,1,-11,13
1525692456057810,26,78,-42,-27,-2,19,25,55
1525692456057810,33,-48,64,33,8,21,71,-5
1525692456058810,-31,-43,-42,8,-21,-22,-44,0
1525692456058810,4,104,119,31,6,-1,-4,10
1525692456080811,46,-44,-70,-108,-22,15,78,-44
1525692456080811,4,127,109,56,15,-19,55,64
1525692456081811,24,-105,-66,1,4,20,-41,67
1525692456081811,-58,35,-77,-25,-31,-33,-13,-47
1525692456094812,-7,83,77,22,-4,39,-33,-74
1525692456094812,52,122,92,-7,6,-48,-6,24
1525692456095812,10,-59,-36,11,10,32,-96,-47
1525692456095812,-5,-2,29,7,4,-19,106,26
1525692456117813,-49,26,21,11,0,-13,-15,-59
1525692456117813,62,58,-104,-10,-4,-19,-73,107
1525692456118813,-38,-50,87,34,8,-2,111,-61
1525692456118813,12,-11,-71,-39,-6,41,-122,-18
1525692456140814,-35,18,-7,35,11,-16,110,66
1525692456140814,-6,45,81,0,-13,5,-61,-89
1525692456141815,23,28,70,76,14,9,49,23
1525692456141815,-10,-35,-38,-108,5,35,49,19
1525692456154815,34,0,50,9,8,28,12,31
1525692456154815,-91,-128,-55,-24,-16,-50,-52,-55
1525692456155815,-8,115,-21,-11,-12,-25,20,3
1525692456155815,-15,-20,127,54,14,-21,-96,-23
1525692456177817,61,-22,80,2,4,16,48,75
1525692456177817,66,-51,-10,-10,4,19,37,-5
1525692456178817,-49,-66,-71,-61,-26,74,29,99
1525692456178817,36,127,28,15,-6,-92,40,-26
1525692456200818,-18,-79,59,13,11,15,39,24
1525692456200818,19,3,-22,11,0,23,9,-60
1525692456201818,-37,67,110,-5,-4,-18,62,-16
1525692456201818,64,-9,-85,-14,3,55,53,47
1525692456214819,-74,-47,87,68,0,-17,-22,-92
1525692456214819,9,-77,-74,-59,4,20,-26,14
1525692456215819,11,-39,39,0,8,5,35,-16
1525692456215819,-40,-1,-15,7,-5,-2,23,-4
1525692456237820,11,120,118,62,5,-35,-39,26
1525692456237820,-14,7,-112,-74,-5,32,-27,-12
1525692456238820,-1,112,102,58,11,-20,45,-11
1525692456238820,9,-84,-42,-48,8,10,-3,23
1525692456260821,39,-71,-10,-12,-10,-17,73,-40
1525692456260821,-69,8,-81,12,-2,74,10,60
1525692456261821,23,26,-44,-30,-22,-78,-73,-28
1525692456261821,71,23,116,88,9,54,11,-4
1525692456274822,23,40,8,-4,9,47,83,90
1525692456274822,-62,-51,8,-41,-17,-31,99,14
1525692456275822,49,105,105,14,11,19,-63,-38
1525692456275822,-15,-14,-87,-17,-21,-9,-58,-3
1525692456297823,-14,65,-79,-24,-3,-47,-104,8
1525692456297823,51,70,127,38,18,40,51,-17
1525692456298824,-34,-91,31,1,6,-11,-17,-21
1525692456298824,-8,23,12,32,-11,-31,4,0
1525692456321825,24,17,-90,-84,9,71,-95,-27
1525692456321825,1,28,93,43,-18,-18,-7,41
1525692456322825,-27,-32,-93,-30,3,-23,2,-36
1525692456322825,18,9,23,-50,-4,7,-1,24
1525692456334826,-25,-72,5,19,-12,-26,-52,-45
1525692456334826,9,83,-96,-2,9,-9,-81,-18
1525692456342826,9,-110,-24,-76,-25,37,86,100
1525692456342826,18,112,110,54,7,-3,-42,-44
1525692456357827,6,32,-72,2,0,26,37,40
1525692456357827,-32,-61,-66,-14,-6,-9,55,-15
1525692456358827,-50,105,33,20,8,45,64,-58
1525692456358827,11,10,20,6,5,-40,-91,-1
1525692456380828,68,42,94,8,-5,40,41,35
1525692456380828,25,-21,59,29,2,-1,-34,-19
1525692456381828,13,8,34,36,1,-16,-62,-3
1525692456381828,-82,-100,-68,-60,-12,20,27,-45
1525692456394829,0,74,112,1,1,-3,59,4
1525692456394829,-5,-20,50,19,1,-72,-112,9
1525692456395829,57,-34,-28,-34,8,55,36,-13
1525692456395829,-20,2,-56,-9,-6,-3,13,28
1525692456417830,-51,-33,-69,-41,-5,-18,-1,-1
1525692456417830,34,100,15,12,5,7,36,3
1525692456418830,-10,77,60,6,-7,-16,-22,-7
1525692456418830,-3,-18,21,21,4,32,127,62
1525692456440832,-44,-26,-34,-1,-7,-43,3,-75
1525692456440832,14,87,104,2,-5,-5,-71,-28
1525692456441832,14,-87,-88,12,3,-8,-40,-66
1525692456441832,-4,-7,-14,2,0,-33,-23,-1
1525692456454832,-7,3,-25,10,9,37,54,-8
1525692456454832,0,-38,100,10,0,-59,109,14
1525692456455833,8,35,-78,4,-5,-41,-53,28
1525692456455833,-14,-93,18,1,-2,7,43,8
1525692456477834,-26,66,-54,-14,1,16,-7,1
1525692456477834,34,31,114,72,20,8,-25,-2
1525692456478834,-52,-70,-128,-118,-21,13,-39,12
1525692456478834,30,64,127,55,6,-25,-29,-5
1525692456500835,14,-74,-69,-7,-3,-18,-47,23
1525692456500835,-17,2,6,-13,-6,21,39,0
1525692456501835,18,30,63,34,15,-9,30,-1
1525692456501835,9,-28,-40,6,3,24,20,20
1525692456514836,2,-17,20,-4,-11,-43,-54,-11
1525692456514836,-11,-5,-43,-8,10,18,-81,-6
1525692456522836,-23,-15,-18,11,-3,6,-3,19
1525692456522836,32,-1,8,-14,4,-5,43,-50
1525692456537837,-34,-16,-18,11,-3,-12,-39,29
1525692456537837,-14,-27,-24,-18,0,14,-14,-62
1525692456538837,25,-3,-4,8,-2,-12,16,22
1525692456538837,-18,-7,11,-5,-5,10,22,9
1525692456560839,-7,-42,-56,-8,-6,-18,-83,-20
1525692456560839,-2,18,-33,7,8,27,62,13
1525692456561839,2,29,60,-1,-6,-15,-28,-10
1525692456561839,10,-20,-75,-15,1,6,-15,0
1525692456574839,-9,-28,-3,-16,1,1,56,3
1525692456574839,-12,-13,-24,-10,-6,0,-1,18
1525692456582840,7,24,13,12,6,-1,-9,1
1525692456582840,-11,10,-7,-6,-4,6,-1,10
1525692456597841,10,-8,59,14,4,-1,3,1
1525692456597841,-8,-1,-45,-12,-5,8,23,10
1525692456598841,8,14,27,18,2,-22,-19,-3
1525692456598841,-5,11,-1,-1,0,20,4,-7
1525692456620842,9,3,5,-1,-3,-8,7,-10
1525692456620842,-5,10,14,2,0,2,16,7
1525692456621842,5,-9,-38,0,0,1,9,0
1525692456621842,-12,23,12,-5,-1,-10,-19,-1
1525692456634843,5,15,17,16,0,-3,9,2
1525692456634843,-6,-14,-18,-18,2,7,15,9
1525692456642843,5,13,52,27,4,2,-5,-1
1525692456642843,-10,15,-29,21,3,-1,-5,-3
1525692456657844,5,4,24,-11,-1,2,4,0
1525692456657844,2,-27,-39,-35,-12,-2,9,3
1525692456658844,-1,-27,-30,4,1,1,-5,-2
1525692456658844,-3,17,37,2,4,0,-4,1
1525692456680845,8,1,8,25,4,-4,9,3
1525692456680845,-3,-5,6,-14,-6,4,4,4
1525692456681845,0,-4,6,4,-2,0,-3,1
1525692456681845,-5,-2,-11,3,-1,-1,-2,-5
1525692456694846,1,-8,1,-9,-3,-5,1,-1
1525692456694846,-7,-4,-9,2,0,-1,1,-3
1525692456702847,5,2,1,-3,-2,1,-2,2
1525692456702847,-2,5,6,-10,1,2,0,0
1525692456717847,3,-7,-6,2,0,-1,-1,-2
1525692456717847,-4,4,18,15,1,0,4,4
1525692456718848,0,11,-25,-14,0,1,0,-3
1525692456718848,-2,12,15,-13,-5,-5,-5,1
1525692456740849,-3,-18,1,4,1,2,3,0
1525692456740849,0,0,-11,10,3,0,2,1
1525692456741849,-3,-1,5,4,-3,-3,-2,-2
1525692456741849,-3,31,11,-6,-2,-1,0,-1
1525692456754850,1,-38,2,-4,-1,1,0,-1
1525692456754850,3,12,0,2,-2,-2,1,0
1525692456762850,0,13,-7,2,0,1,-2,-2
1525692456762850,1,-22,6,3,3,2,-1,-1
1525692456778851,-3,0,-2,-7,-4,-2,1,-1
1525692456778851,0,-5,-6,6,4,2,1,1
1525692456779851,0,10,19,-6,-2,0,-1,0
1525692456779851,0,-7,-17,8,-5,-13,0,1
1525692456800852,1,24,-16,-7,0,7,-1,-2
1525692456800852,-1,-12,-5,-5,-4,5,1,-3
1525692456801852,1,18,8,8,1,-6,0,0
1525692456801852,-1,9,26,-2,-1,7,8,1
1525692456814853,0,-22,-4,3,-1,-5,-15,-2
1525692456814853,-4,10,-14,2,-3,-1,1,-2
1525692456822854,-1,-7,15,-4,0,3,0,-2
1525692456822854,-2,-3,-14,-5,-3,-7,-4,1
1525692456837854,-6,3,-1,4,0,2,5,0
1525692456837854,3,10,-3,-1,-1,1,1,1
1525692456838854,-5,-16,-10,0,-2,-4,-3,-2
1525692456838854,-1,10,1,-3,0,0,-3,-1
1525692456860856,2,-19,4,-9,-5,-2,1,-2
1525692456860856,0,-23,8,10,1,-5,-5,1
1525692456861856,-1,-4,7,-1,2,0,1,-2
1525692456861856,0,-5,-47,-6,0,2,-2,-1
1525692456883857,1,23,3,0,-4,0,3,-2
1525692456883857,1,-9,1,0,-1,-3,-1,0
1525692456883857,2,3,19,1,-1,0,-2,0
1525692456883857,0,-5,20,4,0,2,-1,0
1525692456897858,-8,-10,-90,-17,-4,-6,-1,-3
1525692456897858,0,13,16,-1,-1,-2,-1,-3
1525692456898858,1,5,1,4,2,1,-1,1
1525692456898858,2,5,10,-8,-3,0,-1,-1
1525692456920859,2,9,26,9,5,-1,3,2
1525692456920859,-3,0,-14,5,1,-3,-3,-1
1525692456921859,-1,-6,-6,-8,-1,1,-3,-2
1525692456921859,-2,-11,-2,-6,-3,-4,-1,-2
1525692456942860,0,2,2,-7,-3,-2,-1,-2
1525692456942860,-1,2,-8,-3,0,2,0,0
1525692456943860,1,-11,8,-1,3,4,-1,-1
1525692456943860,-3,-4,-10,4,2,2,-2,-1
1525692456957861,0,7,5,-4,-4,-4,-1,0
1525692456957861,0,2,8,-11,-4,13,0,-1
1525692456958861,0,-6,-14,0,-3,-7,1,-2
1525692456958861,3,-7,-7,-3,0,4,-2,-1
1525692456980863,-2,19,16,2,2,-7,0,1
1525692456980863,2,-3,0,4,-3,-6,-4,1
1525692456981863,-3,-12,-15,-1,1,2,-1,-3
1525692456981863,-3,-8,-4,5,2,-1,-1,0
1525692457003864,1,13,16,2,-1,-1,2,-2
1525692457003864,-1,2,-1,-7,-1,-4,2,0
1525692457004864,-4,-3,-9,-5,-2,-1,-1,0
1525692457004864,-4,-11,8,12,0,-4,-1,-3
1525692457017865,-1,-4,-5,-9,2,6,2,0
1525692457017865,1,2,-1,-4,-4,-2,-1,0
1525692457018865,-2,-1,-6,4,4,0,1,0
1525692457018865,0,3,1,11,4,0,-1,1
1525692457040866,1,-4,9,11,-2,1,-3,0
1525692457040866,-1,-2,-10,-7,-2,-3,0,-2
1525692457041866,1,-3,-2,-9,-4,-2,-1,-2
1525692457041866,-4,0,7,7,1,7,2,-3
1525692457062867,1,0,1,-1,-1,-3,-1,-1
1525692457062867,-1,-3,-1,-1,-2,-13,-1,-1
1525692457063867,-3,-2,-5,-3,-4,-4,-2,1
1525692457063867,-2,6,-3,-7,1,16,-2,-3
1525692457077868,1,-6,3,3,-3,-5,1,-1
1525692457077868,-2,-2,-3,3,2,-16,-1,1
1525692457078868,0,-1,2,-2,0,6,-3,-3
1525692457078868,1,-1,-4,-2,-3,42,3,0
1525692457100869,1,0,6,6,3,-2,-2,0
1525692457100869,-2,3,-3,-7,-3,7,-3,-1
1525692457101869,1,-4,7,10,3,-19,1,2
1525692457101869,0,8,-13,-4,0,-18,-1,2
1525692457122871,0,-56,-7,1,-1,11,0,-1
1525692457122871,-3,29,-3,-14,-2,-8,-1,-2
1525692457123871,1,-11,10,6,-2,5,-1,-2
1525692457123871,-1,9,4,7,1,-8,-3,-1
1525692457137872,1,5,3,-1,0,-3,2,1
1525692457137872,4,3,8,-7,1,1,0,0
1525692457138872,0,-12,-16,-6,0,4,0,-1
1525692457138872,-4,-3,-4,-2,-4,-6,1,1
1525692457160873,-1,20,3,0,1,-6,-1,0
1525692457160873,-2,-16,-1,5,1,-3,-1,0
1525692457161873,-3,22,12,-3,-1,8,-2,-3
1525692457161873,-1,-6,4,-1,-4,-13,0,0
1525692457182874,-1,9,-6,-1,0,0,1,0
1525692457182874,-1,3,1,5,2,19,0,0
1525692457183874,1,-5,-4,2,-1,-6,1,1
1525692457183874,2,8,4,-4,0,-11,-2,0
1525692457197875,-6,-13,-2,3,3,4,0,-3
1525692457197875,-1,-35,-15,-4,-3,-1,0,0
1525692457198875,-3,-13,-4,2,-2,-3,0,-1
1525692457198875,1,15,6,-2,-1,-1,-3,-1
1525692457219876,1,19,12,-4,0,1,0,0
1525692457219876,1,-8,2,7,2,-1,-1,-3
1525692457220876,-2,4,-6,4,-3,-1,0,1
1525692457220876,-3,-9,5,-10,-2,-5,-3,-2
1525692457242878,1,-5,-11,1,-1,-2,-2,-1
1525692457242878,-1,1,-7,-4,-1,-2,-3,-3
1525692457243878,0,4,5,0,-1,15,0,-2
1525692457243878,-3,-9,-8,-7,-3,-5,1,0
1525692457257878,-1,4,-2,9,2,-1,-2,-3
1525692457257878,-1,9,4,0,-1,-6,0,0
1525692457258878,0,8,3,-9,0,-2,1,0
1525692457258878,2,-7,-3,9,-2,-4,-1,0
1525692457279880,-5,4,0,-13,-3,-1,-1,-2
1525692457279880,6,-1,0,8,4,6,2,2
1525692457280880,1,-3,-3,7,-2,-11,-3,-1
1525692457280880,-5,-7,-4,-3,-2,5,0,-1
1525692457302881,-1,2,-1,-7,-4,-4,-1,0
1525692457302881,-1,3,0,-1,-4,-4,-4,-2
1525692457303881,-4,-5,-2,-7,-1,-2,-2,0
