20170929|58755|116.264483719860,33.468268139635;116.263668148290,33.468874457803|2|0|2
20170929|58760|116.264638497900,32.339479675986;116.264151436650,32.338871753955|1|1|0
20170929|58761|116.264763991180,31.930559105845;116.264942933640,31.930322066511|147|112|35
20170929|58762|116.264764350500,31.930558416333;116.264943292960,31.930321376996|192|154|38
20170929|58764|116.264824267480,31.930619016788;116.264456321540,31.930912978222|308|216|92
20170929|58766|116.264891999710,31.852473249711;116.266265957990,31.852365746928|604|298|306
20170929|58767|116.264892269200,31.852473173033;116.266266227480,31.852365670250|148|46|102
20170929|58769|116.264942933640,31.930322066511;116.265082081160,31.930064341078|147|112|35
20170929|58770|116.264943292960,31.930321376996;116.265082440480,31.930063651562|192|154|38
20170929|58771|116.264971409920,31.928492460631;116.263100149710,31.928859442020|2|2|0
20170929|58772|116.264971499750,31.928491388032;116.263100149710,31.928859442020|18|6|12
20170929|58774|116.264976709920,32.533533789252;116.264090351880,32.532928861150|1|1|0
20170929|58775|116.265082081160,31.930064341078;116.265111904900,31.929984893466|145|110|35
20170929|58776|116.265082081160,31.930064341078;116.265260843960,31.929657219215|2|2|0
20170929|58777|116.265082440480,31.930063651562;116.265112264220,31.929984203949|192|154|38
20170929|58778|116.265111904900,31.929983667658;116.265260933790,31.929656146629|326|222|104
20170929|58779|116.265120708300,31.928554901202;116.264971409920,31.928492460631|2|2|0
20170929|58780|116.265120798130,31.928553828603;116.264971499750,31.928491388032|18|6|12
20170929|58781|116.265125559150,33.158888040378;116.267345272060,33.159663523996|40|37|3
20170929|58782|116.265128164230,33.158890382782;116.257556526750,33.156216902337|101|84|17
20170929|58784|116.265221857500,31.930115441868;116.264824267480,31.930619016788|308|216|92
20170929|58785|116.265230211740,31.928646684932;116.265120708300,31.928554901202|2|2|0
20170929|58786|116.265230301570,31.928645612334;116.265120798130,31.928553828603|18|6|12
20170929|58787|116.265260843960,31.929657219215;116.265339894840,31.929028452158|2|2|0
20170929|58788|116.265260933790,31.929656146629;116.265339984670,31.929027379566|326|222|104
20170929|58791|116.265299740580,31.928416689133;116.265459010150,31.928379377968|308|216|92
20170929|58792|116.265319862630,31.928808110683;116.265230211740,31.928646684932|2|2|0
20170929|58794|116.265319952460,31.928807038088;116.265230301570,31.928645612334|18|6|12
20170929|58795|116.265319952460,31.928807038088;116.265299740580,31.928416689133|308|216|92
20170929|58796|116.265339894840,31.929028452158;116.265319862630,31.928808110683|2|2|0
20170929|58797|116.265339984670,31.929027379566;116.265319952460,31.928807038088|326|222|104
20170929|58798|116.265360825360,31.929777655153;116.265221857500,31.930115441868|308|216|92
20170929|58801|116.265439966070,31.929398878993;116.265360825360,31.929777655153|308|216|92
20170929|58805|116.265459010150,31.928379377968;116.265468981340,31.928639176750|308|216|92
20170929|58807|116.265468981340,31.928639176750;116.265439966070,31.929398878993|308|216|92
20170929|58810|116.265574262750,32.533943591648;116.264976709920,32.533533789252|1|1|0
20170929|58812|116.265619088190,33.900137442628;116.265847976440,33.900141188147|140|116|24
20170929|58813|116.265619088190,33.900137517538;116.265847976440,33.900141263058|781|664|117
20170929|58815|116.265621423790,33.900213851189;116.260038994030,33.900757173994|1631|1398|233
20170929|58816|116.265624028870,33.900213551548;116.260041599110,33.900756874355|4|4|0
20170929|58819|116.265722123830,30.851226885344;116.269027888110,30.850547688803|11|11|0
20170929|58820|116.265722123830,30.851229365569;116.269027888110,30.850550169046|35|23|12
20170929|58821|116.265748893340,31.786423321787;116.265838454400,31.786374826189|650|401|249
20170929|58824|116.265749522150,31.786422324252;116.265839083210,31.786373828652|251|36|215
20170929|58825|116.265792101830,32.669768947444;116.267773314640,32.669820084759|114|101|13
20170929|58827|116.265825069650,31.786541107667;116.264123319690,31.787373047660|41|21|20
20170929|58830|116.265838454400,31.786374826189;116.270438497250,31.783993445847|650|401|249
20170929|58833|116.265839083210,31.786373828652;116.270439126070,31.783992448285|251|36|215
20170929|58834|116.265847976440,33.900141188147;116.270457900650,33.900200217510|140|116|24
20170929|58835|116.265847976440,33.900141263058;116.270457900650,33.900200292420|781|664|117
20170929|58841|116.265911037480,32.341080113406;116.264638497900,32.339479675986|1|1|0
20170929|58842|116.265914540870,31.786492535398;116.265825069650,31.786541107667|41|21|20
20170929|58845|116.265952269710,33.196824516436;116.271289462060,33.197432744725|182|138|44
20170929|58846|116.265952269710,33.196826178061;116.271289462060,33.197434406339|52|36|16
20170929|58847|116.265952359540,33.196827386516;116.271289551890,33.197435614785|157|139|18
20170929|58848|116.265952359540,33.196827537573;116.271289551890,33.197435765841|311|210|101
20170929|58849|116.265952539200,33.196828292857;116.271289731550,33.197436521120|2|1|1
20170929|58851|116.266060964670,33.396453520781;116.269376430650,33.396554043160|7|6|1
20170929|58852|116.266065635860,33.396456384239;116.263607422830,33.396365657796|1|1|0
20170929|58853|116.266265957990,31.852365746928;116.267122312630,31.852259317515|604|298|306
20170929|58854|116.266266227480,31.852365670250;116.267122582120,31.852259240836|148|46|102
20170929|58855|116.266277186810,31.852455537064;116.262693396980,31.852735488493|608|348|260
20170929|58857|116.266278354610,31.852455920455;116.262694564770,31.852735871883|817|299|518
20170929|58859|116.266381030930,31.924524830042;116.267723638340,31.922875392249|69|65|4
20170929|58860|116.266381210590,31.924516785198;116.267723818000,31.922867347259|836|635|201
20170929|58861|116.266381480080,31.924513567260;116.267724087490,31.922864129263|95|84|11
20170929|58862|116.266381839400,31.924522148427;116.267724446820,31.922872710586|102|85|17
20170929|58863|116.266384624150,31.924528354450;116.267727231560,31.922878916721|36|20|16
20170929|58864|116.266384983470,31.924532108710;116.267727590890,31.922882671049|48|42|6
20170929|58865|116.266385073300,31.924532108710;116.267727680720,31.922882671049|26|24|2
20170929|58867|116.266443193670,31.924553791475;116.263232200620,31.928711577046|1057|778|279
20170929|58868|116.266443732650,31.924553868093;116.263232739610,31.928711653660|630|527|103
20170929|58869|116.266443822480,31.924554404416;116.263232829440,31.928712189958|12|3|9
20170929|58873|116.266583329330,30.364265678995;116.269524201910,30.366710513244|675|526|149
20170929|58875|116.266597073400,33.994140444534;116.267463039910,33.993763989417|617|535|82
20170929|58876|116.266701995480,32.677504099269;116.263238129440,32.678086768823|340|308|32
20170929|58877|116.266707924300,32.677505010999;116.263244058250,32.678087680547|88|88|0
20170929|58878|116.266710170060,32.677504251224;116.263246304020,32.678086920777|274|232|42
20170929|58880|116.266838717580,32.677352524021;116.271021677190,32.676753438354|26|19|7
20170929|58881|116.266838717580,32.677353207819;116.271021677190,32.676754122157|256|232|24
20170929|58882|116.266838807410,32.677352524021;116.271021767020,32.676753438354|506|444|62
20170929|58888|116.267051885480,32.506179912055;116.272937583180,32.502561042057|1|1|0
20170929|58891|116.267122312630,31.852259317515;116.271136929790,31.851747411774|604|298|306
20170929|58892|116.267122582120,31.852259240836;116.271137199280,31.851747335095|148|46|102
20170929|58893|116.267345272060,33.159663523996;116.267753462080,33.159809809518|40|37|3
20170929|58894|116.267347787320,33.159665790819;116.265128164230,33.158890382782|101|84|17
20170929|58896|116.267462860250,33.900232953319;116.265621423790,33.900213851189|1631|1398|233
20170929|58898|116.267463039910,33.993763989417;116.268687609980,33.993232489693|617|535|82
20170929|58899|116.267465465340,33.900232653677;116.265624028870,33.900213551548|4|4|0
20170929|58903|116.267723638340,31.922875392249;116.268947130450,31.921383302619|69|65|4
20170929|58904|116.267723818000,31.922867347259;116.268947310110,31.921375257497|836|635|201
20170929|58905|116.267724087490,31.922864129263;116.268947579600,31.921372039448|95|84|11
20170929|58906|116.267724446820,31.922872710586;116.268947938920,31.921380620912|102|85|17
20170929|58907|116.267727231560,31.922878916721;116.268950723670,31.921386827148|36|20|16
20170929|58908|116.267727590890,31.922882671049;116.268951082990,31.921390581538|48|42|6
20170929|58909|116.267727680720,31.922882671049;116.268951172820,31.921390581538|26|24|2
20170929|58911|116.267744479030,33.915204472969;116.269178533950,33.914995884499|95|83|12
20170929|58912|116.267753462080,33.159809809518;116.269665325700,33.160477838570|40|37|3
20170929|58913|116.267755887510,33.159812000777;116.267347787320,33.159665790819|101|84|17
20170929|58916|116.267773314640,32.669820084759;116.268191565680,32.669816513506|114|101|13
20170929|58917|116.267825506190,31.922864818834;116.266443193670,31.924553791475|1057|778|279
20170929|58918|116.267826045170,31.922864895452;116.266443732650,31.924553868093|630|527|103
20170929|58919|116.267826135000,31.922865431785;116.266443822480,31.924554404416|12|3|9
20170929|58921|116.267900604530,32.410889303550;116.262864434350,32.401634716622|1|1|0
20170929|58924|116.268191565680,32.669816513506;116.268321011510,32.669818413109|114|101|13
20170929|58926|116.268321011510,32.669818413109;116.268689496430,32.669813930047|114|101|13
20170929|58930|116.268687609980,33.993232489693;116.269115742390,33.993048787403|617|535|82
20170929|58931|116.268689496430,32.669813930047;116.272983306930,32.669591296335|114|101|13
20170929|58933|116.268947130450,31.921383302619;116.270280485310,31.919841844312|69|65|4
20170929|58934|116.268947310110,31.921375257497;116.270280664980,31.919833799054|836|635|201
20170929|58935|116.268947579600,31.921372039448;116.270280934470,31.919830580951|95|84|11
20170929|58936|116.268947938920,31.921380620912;116.270281293790,31.919839162560|102|85|17
20170929|58937|116.268950723670,31.921386827148;116.270284078540,31.919845368901|36|20|16
20170929|58938|116.268951082990,31.921390581538;116.270284437860,31.919849123355|48|42|6
20170929|58939|116.268951172820,31.921390581538;116.270284527690,31.919849123355|26|24|2
20170929|58943|116.269009113530,31.921421995814;116.267825506190,31.922864818834|1057|778|279
20170929|58944|116.269009652510,31.921422072434;116.267826045170,31.922864895452|630|527|103
20170929|58945|116.269009742340,31.921422608775;116.267826135000,31.922865431785|12|3|9
20170929|58948|116.269027888110,30.850547688803;116.269964191940,30.850381047349|11|11|0
20170929|58949|116.269027888110,30.850550169046;116.269964191940,30.850383527596|35|23|12
20170929|58952|116.269115742390,33.993048787403;116.270021952990,33.992661701795|617|535|82
20170929|58953|116.269178533950,33.914995884499;116.272805083120,33.914454076348|95|83|12
20170929|58956|116.269182666150,32.345429025226;116.265911037480,32.341080113406|1|1|0
20170929|58957|116.269247254320,32.413249665823;116.267900604530,32.410889303550|1|1|0
20170929|58960|116.269376430650,33.396554043160;116.270312644650,33.396577176855|7|6|1
20170929|58961|116.269381012010,33.396556831261;116.266065635860,33.396456384239|1|1|0
20170929|58967|116.269421345920,32.345702269403;116.269182666150,32.345429025226|1|1|0
20170929|58968|116.269524201910,30.366710513244;116.273453749530,30.369561910931|675|526|149
20170929|58971|116.269665325700,33.160477838570;116.270322705670,33.160706936367|40|37|3
20170929|58972|116.269667661300,33.160479954251;116.267755887510,33.159812000777|101|84|17
20170929|58975|116.269808874920,32.677080523675;116.266701995480,32.677504099269|340|308|32
20170929|58976|116.269814803740,32.677081435410;116.266707924300,32.677505010999|88|88|0
20170929|58977|116.269817049500,32.677080675631;116.266710170060,32.677504251224|274|232|42
20170929|58982|116.269964191940,30.850381047349;116.271149775560,30.850237115401|11|11|0
20170929|58983|116.269964191940,30.850383527596;116.271149775560,30.850239595652|35|23|12
20170929|58985|116.270021952990,33.992661701795;116.271306799360,33.992099066360|617|535|82
20170929|58994|116.270280485310,31.919841844312;116.272520320270,31.917470377999|69|65|4
20170929|58995|116.270280664980,31.919833799054;116.272520499930,31.917462332531|836|635|201
20170929|58996|116.270280934470,31.919830580951;116.272520769430,31.917459114344|95|84|11
20170929|58997|116.270281293790,31.919839162560;116.272521128750,31.917467696176|102|85|17
20170929|58998|116.270284078540,31.919845368901;116.272523913490,31.917473902680|36|20|16
20170929|58999|116.270284437860,31.919849123355;116.272524272820,31.917477657231|48|42|6
20170929|59000|116.270284527690,31.919849123355;116.272524362650,31.917477657231|26|24|2
20170929|59002|116.270292612440,31.919939766538;116.269009113530,31.921421995814|1057|778|279
20170929|59003|116.270293151420,31.919939843159;116.269009652510,31.921422072434|630|527|103
20170929|59004|116.270293241250,31.919940379509;116.269009742340,31.921422608775|12|3|9
20170929|59005|116.270312644650,33.396577176855;116.271468224860,33.396602571164|7|6|1
20170929|59006|116.270317136180,33.396579889600;116.269381012010,33.396556831261|1|1|0
20170929|59008|116.270322705670,33.160706936367;116.272434621930,33.161584333028|40|37|3
20170929|59009|116.270324951440,33.160708976483;116.269667661300,33.160479954251|101|84|17
20170929|59014|116.270438497250,31.783993445847;116.273208422290,31.782568455447|650|401|249
20170929|59017|116.270439126070,31.783992448285;116.273209051110,31.782567457869|251|36|215
20170929|59020|116.270446132850,32.346846179602;116.269421345920,32.345702269403|1|1|0
20170929|59021|116.270457900650,33.900200217510;116.273357181690,33.900296776873|140|116|24
20170929|59022|116.270457900650,33.900200292420;116.273357181690,33.900296851783|781|664|117
20170929|59029|116.271021677190,32.676753438354;116.274968562110,32.676060286996|26|19|7
20170929|59030|116.271021677190,32.676754122157;116.274968562110,32.676060970805|256|232|24
20170929|59031|116.271021767020,32.676753438354;116.274968651940,32.676060286996|506|444|62
20170929|59032|116.271032546690,33.463508397052;116.274639333140,33.460961341519|22|15|7
20170929|59033|116.271072611110,33.463597170292;116.264483719860,33.468268139635|2|0|2
20170929|59034|116.271136929790,31.851747411774;116.277319247970,31.850824962041|604|298|306
20170929|59035|116.271137199280,31.851747335095;116.277319517460,31.850824885362|148|46|102
20170929|59036|116.271148068780,31.851837049161;116.266277186810,31.852455537064|608|348|260
20170929|59038|116.271149236570,31.851837432554;116.266278354610,31.852455920455|817|299|518
20170929|59040|116.271149775560,30.850237115401;116.271897165740,30.850186812801|11|11|0
20170929|59041|116.271149775560,30.850239595652;116.271897165740,30.850189293053|35|23|12
20170929|59043|116.271164687430,32.381649754253;116.271981336970,32.379850237615|1|1|0
20170929|59044|116.271177263700,33.900285989797;116.267462860250,33.900232953319|1631|1398|233
20170929|59045|116.271179868790,33.900285690156;116.267465465340,33.900232653677|4|4|0
20170929|59047|116.271281107820,33.197562577083;116.256492483870,33.195668244042|288|151|137
20170929|59048|116.271281556970,33.197562274972;116.256492933020,33.195667941924|488|363|125
20170929|59049|116.271282455280,33.197563181306;116.256493831330,33.195668848277|268|223|45
20170929|59051|116.271289462060,33.197432744725;116.273322237600,33.197587803360|182|138|44
20170929|59052|116.271289462060,33.197434406339;116.273322237600,33.197589464970|52|36|16
20170929|59053|116.271289551890,33.197435614785;116.273322327430,33.197590673415|157|139|18
20170929|59054|116.271289551890,33.197435765841;116.273322327430,33.197590824470|311|210|101
20170929|59055|116.271289731550,33.197436521120;116.273322507090,33.197591579748|2|1|1
20170929|59056|116.271306799360,33.992099066360;116.274515277150,33.990687260636|617|535|82
20170929|59057|116.271468224860,33.396602571164;116.272175640450,33.396621560375|7|6|1
20170929|59058|116.271472626560,33.396605208554;116.270317136180,33.396579889600|1|1|0
20170929|59062|116.271897165740,30.850186812801;116.272734386480,30.850187122832|11|11|0
20170929|59063|116.271897165740,30.850189293053;116.272734386480,30.850189603084|35|23|12
20170929|59067|116.271981336970,32.379850237615;116.272708605110,32.378279232901|1|1|0
20170929|59068|116.272175640450,33.396621560375;116.274378285560,33.396667224889|7|6|1
20170929|59069|116.272179952320,33.396624122411;116.271472626560,33.396605208554|1|1|0
20170929|59073|116.272434621930,33.161584333028;116.274188473600,33.162614650758|40|37|3
20170929|59074|116.272436777860,33.161586297564;116.270324951440,33.160708976483|101|84|17
20170929|59077|116.272520320270,31.917470377999;116.275797698100,31.914315657448|69|65|4
20170929|59078|116.272520499930,31.917462332531;116.275797877760,31.914307611702|836|635|201
20170929|59079|116.272520769430,31.917459114344;116.275798147250,31.914304393404|95|84|11
20170929|59080|116.272521128750,31.917467696176;116.275798506570,31.914312975533|102|85|17
20170929|59082|116.272523913490,31.917473902680;116.275801291320,31.914319182251|36|20|16
20170929|59083|116.272524272820,31.917477657231;116.275801650640,31.914322936932|48|42|6
20170929|59084|116.272524362650,31.917477657231;116.275801740470,31.914322936932|26|24|2
20170929|59086|116.272548706730,32.676646537035;116.269808874920,32.677080523675|340|308|32
20170929|59087|116.272554635540,32.676647448774;116.269814803740,32.677081435410|88|88|0
20170929|59088|116.272556881310,32.676646688992;116.269817049500,32.677080675631|274|232|42
20170929|59090|116.272582123690,31.917518804035;116.270292612440,31.919939766538|1057|778|279
20170929|59091|116.272582662680,31.917518880658;116.270293151420,31.919939843159|630|527|103
20170929|59092|116.272582752510,31.917519417023;116.270293241250,31.919940379509|12|3|9
20170929|59094|116.272708605110,32.378279232901;116.275989216830,32.371624874457|1|1|0
20170929|59096|116.272734386480,30.850187122832;116.273591729250,30.850207197371|11|11|0
20170929|59097|116.272734386480,30.850189603084;116.273591729250,30.850209677623|35|23|12
20170929|59099|116.272805083120,33.914454076348;116.275656304810,33.914155308934|95|83|12
20170929|59102|116.272937583180,32.502561042057;116.273007381520,32.502521912573|1|1|0
20170929|59105|116.272983306930,32.669591296335;116.274289083820,32.669496239927|114|101|13
20170929|59106|116.273007381520,32.502521912573;116.278381943390,32.499033914453|1|1|0
20170929|59112|116.273208332460,32.539203049461;116.265574262750,32.533943591648|1|1|0
20170929|59113|116.273208422290,31.782568455447;116.273666917430,31.782313765812|650|401|249
20170929|59116|116.273209051110,31.782567457869;116.273667546240,31.782312768232|251|36|215
20170929|59118|116.273244624010,31.782715252736;116.265914540870,31.786492535398|41|21|20
20170929|59125|116.273283071480,32.349881207624;116.270446132850,32.346846179602|1|1|0
20170929|59126|116.273322237600,33.197587803360;116.277939258430,33.197752906891|182|138|44
20170929|59127|116.273322237600,33.197589464970;116.277939258430,33.197754568498|52|36|16
20170929|59128|116.273322327430,33.197590673415;116.277939348260,33.197755776940|157|139|18
20170929|59129|116.273322327430,33.197590824470;116.277939348260,33.197755927996|311|210|101
20170929|59130|116.273322507090,33.197591579748;116.277939527920,33.197756683272|2|1|1
20170929|59134|116.273357181690,33.900296776873;116.274274171950,33.900327040607|140|116|24
20170929|59135|116.273357181690,33.900296851783;116.274274171950,33.900327115517|781|664|117
20170929|59137|116.273359247790,33.900372885649;116.271177263700,33.900285989797|1631|1398|233
20170929|59138|116.273361852870,33.900372586008;116.271179868790,33.900285690156|4|4|0
20170929|59142|116.273437580030,32.539365666569;116.273208332460,32.539203049461|1|1|0
20170929|59144|116.273453749530,30.369561910931;116.277795170230,30.372145031480|675|526|149
20170929|59148|116.273591729250,30.850207197371;116.274529021220,30.850237580448|11|11|0
20170929|59149|116.273591729250,30.850209677623;116.274529021220,30.850240060699|35|23|12
20170929|59154|116.273666917430,31.782313765812;116.279452004910,31.779285675088|650|401|249
20170929|59157|116.273667546240,31.782312768232;116.279452633720,31.779284677474|251|36|215
20170929|59159|116.273752885260,31.782451048141;116.273244624010,31.782715252736|41|21|20
20170929|59162|116.274091187120,33.197756381161;116.271281107820,33.197562577083|288|151|137
20170929|59163|116.274091636270,33.197756079051;116.271281556970,33.197562274972|488|363|125
20170929|59164|116.274092534580,33.197756985382;116.271282455280,33.197563181306|268|223|45
20170929|59166|116.274103583730,32.676364581339;116.272548706730,32.676646537035|340|308|32
20170929|59167|116.274109512550,32.676365493081;116.272554635540,32.676647448774|88|88|0
20170929|59169|116.274111758310,32.676364733296;116.272556881310,32.676646688992|274|232|42
20170929|59172|116.274175538010,32.539873985794;116.273437580030,32.539365666569|1|1|0
20170929|59173|116.274188473600,33.162614650758;116.274676882310,33.162889908845|40|37|3
20170929|59174|116.274190539710,33.162616539713;116.272436777860,33.161586297564|101|84|17
20170929|59176|116.274266177030,33.900413037496;116.273359247790,33.900372885649|1631|1398|233
20170929|59177|116.274268782120,33.900412737855;116.273361852870,33.900372586008|4|4|0
20170929|59179|116.274274171950,33.900327040607;116.276397856010,33.900408318156|140|116|24
20170929|59180|116.274274171950,33.900327115517;116.276397856010,33.900408393067|781|664|117
20170929|59182|116.274289083820,32.669496239927;116.274727726400,32.669481043050|114|101|13
20170929|59184|116.274378285560,33.396667224889;116.276442322130,33.396707840666|7|6|1
20170929|59185|116.274382507600,33.396669711570;116.272179952320,33.396624122411|1|1|0
20170929|59187|116.274515277150,33.990687260636;116.276060542290,33.990032869765|617|535|82
20170929|59189|116.274529021220,30.850237580448;116.276114979600,30.850433597569|11|11|0
20170929|59190|116.274529021220,30.850240060699;116.276114979600,30.850436077815|35|23|12
20170929|59191|116.274639333140,33.460961341519;116.275726013320,33.460252411302|22|15|7
20170929|59192|116.274676882310,33.162889908845;116.275324830080,33.163256590855|40|37|3
20170929|59193|116.274678858580,33.162891722236;116.274190539710,33.162616539713|101|84|17
20170929|59196|116.274727726400,32.669481043050;116.274807495930,32.669451941023|114|101|13
20170929|59199|116.274807495930,32.669451941023;116.275206343580,32.669436136263|114|101|13
20170929|59200|116.274818904410,33.460971356105;116.271072611110,33.463597170292|2|0|2
20170929|59203|116.274826540010,32.351577770866;116.273283071480,32.349881207624|1|1|0
20170929|59212|116.274935234980,32.422962585517;116.269247254320,32.413249665823|1|1|0
20170929|59214|116.274968562110,32.676060286996;116.278629426550,32.675262734536|26|19|7
20170929|59215|116.274968562110,32.676060970805;116.278629426550,32.675263418351|256|232|24
20170929|59216|116.274968651940,32.676060286996;116.278629516390,32.675262734536|506|444|62
20170929|59217|116.275206343580,32.669436136263;116.275325997870,32.669437352014|114|101|13
20170929|59219|116.275222872400,32.540605108111;116.274175538010,32.539873985794|1|1|0
20170929|59220|116.275324830080,33.163256590855;116.275613994620,33.163419417421|40|37|3
20170929|59221|116.275325997870,32.669437352014;116.276063955850,32.669384618804|114|101|13
20170929|59222|116.275326716520,33.163258328681;116.274678858580,33.162891722236|101|84|17
20170929|59230|116.275613994620,33.163419417421;116.278526211250,33.165034292860|40|37|3
20170929|59231|116.275615791230,33.163421079686;116.275326716520,33.163258328681|101|84|17
20170929|59234|116.275641842090,32.540889245825;116.275222872400,32.540605108111|1|1|0
20170929|59235|116.275656304810,33.914155308934;116.276952918980,33.914037419470|95|83|12
20170929|59240|116.275702926860,32.352646265889;116.274826540010,32.351577770866|1|1|0
20170929|59241|116.275726013320,33.460252411302;116.277431356500,33.459127749088|22|15|7
20170929|59242|116.275793655720,32.424471392960;116.274935234980,32.422962585517|1|1|0
20170929|59244|116.275797698100,31.914315657448;116.276106715190,31.914088613887|69|65|4
20170929|59245|116.275797877760,31.914307611702;116.276106894850,31.914080568121|836|635|201
20170929|59246|116.275798147250,31.914304393404;116.276107164340,31.914077349814|95|84|11
20170929|59247|116.275798506570,31.914312975533;116.276107523670,31.914085931965|102|85|17
20170929|59248|116.275801291320,31.914319182251;116.276110308410,31.914092138698|36|20|16
20170929|59249|116.275801650640,31.914322936932;116.276110667740,31.914095893389|48|42|6
20170929|59250|116.275801740470,31.914322936932;116.276110757570,31.914095893389|26|24|2
20170929|59252|116.275849530320,31.914363702031;116.272582123690,31.917518804035|1057|778|279
20170929|59253|116.275850069310,31.914363778657;116.272582662680,31.917518880658|630|527|103
20170929|59254|116.275850159140,31.914364315040;116.272582752510,31.917519417023|12|3|9
20170929|59255|116.275876389660,31.781343114790;116.273752885260,31.782451048141|41|21|20
20170929|59260|116.275989216830,32.371624874457;116.277336675100,32.368987191566|1|1|0
20170929|59262|116.276060542290,33.990032869765;116.276658813760,33.989758465584|617|535|82
20170929|59263|116.276063955850,32.669384618804;116.280773951300,32.669059708592|114|101|13
20170929|59267|116.276106715190,31.914088613887;116.277791487170,31.912553009098|69|65|4
20170929|59268|116.276106894850,31.914080568121;116.277791666840,31.912544963196|836|635|201
20170929|59269|116.276107164340,31.914077349814;116.277791936330,31.912541744835|95|84|11
20170929|59270|116.276107523670,31.914085931965;116.277792295650,31.912550327131|102|85|17
20170929|59271|116.276110308410,31.914092138698;116.277795080400,31.912556533969|36|20|16
20170929|59272|116.276110667740,31.914095893389;116.277795439720,31.912560288722|48|42|6
20170929|59273|116.276110757570,31.914095893389;116.277795529550,31.912560288722|26|24|2
20170929|59276|116.276114979600,30.850433597569;116.277951116060,30.850839581920|11|11|0
20170929|59277|116.276114979600,30.850436077815;116.277951116060,30.850842062155|35|23|12
20170929|59278|116.276158457590,31.914126620543;116.275849530320,31.914363702031|1057|778|279
20170929|59279|116.276158996570,31.914126697170;116.275850069310,31.914363778657|630|527|103
20170929|59280|116.276159086400,31.914127233554;116.275850159140,31.914364315040|12|3|9
20170929|59286|116.276389861090,33.900484277012;116.274266177030,33.900413037496|1631|1398|233
20170929|59287|116.276392466170,33.900483977372;116.274268782120,33.900412737855|4|4|0
20170929|59289|116.276397856010,33.900408318156;116.287372993410,33.901794444158|140|116|24
20170929|59290|116.276397856010,33.900408393067;116.287372993410,33.901794519067|781|664|117
20170929|59292|116.276442322130,33.396707840666;116.279186016650,33.396779728284|7|6|1
20170929|59293|116.276446454330,33.396710251992;116.274382507600,33.396669711570|1|1|0
20170929|59295|116.276658813760,33.989758465584;116.277686115940,33.989307234513|617|535|82
20170929|59298|116.276758795160,32.354035702138;116.275702926860,32.352646265889|1|1|0
20170929|59301|116.276952918980,33.914037419470;116.277032778340,33.914018170667|95|83|12
20170929|59302|116.277032778340,33.914018170667;116.277541578580,33.913932562122|95|83|12
20170929|59305|116.277062691910,33.197875488129;116.274091187120,33.197756381161|288|151|137
20170929|59306|116.277063141070,33.197875186019;116.274091636270,33.197756079051|488|363|125
20170929|59307|116.277064039370,33.197876092349;116.274092534580,33.197756985382|268|223|45
20170929|59310|116.277068800390,32.541882503173;116.275641842090,32.540889245825|1|1|0
20170929|59314|116.277248371660,32.542003948726;116.277068800390,32.541882503173|1|1|0
20170929|59317|116.277316553050,32.354900190398;116.276758795160,32.354035702138|1|1|0
20170929|59318|116.277319247970,31.850824962041;116.280753110610,31.850358826168|604|298|306
20170929|59319|116.277319517460,31.850824885362;116.280753380100,31.850358749488|148|46|102
20170929|59320|116.277330297130,31.850914446974;116.271148068780,31.851837049161|608|348|260
20170929|59322|116.277331464920,31.850914830372;116.271149236570,31.851837432554|817|299|518
20170929|59324|116.277336675100,32.368987191566;116.278575079070,32.366477291367|1|1|0
20170929|59327|116.277431356500,33.459127749088;116.277820412610,33.458850948604|22|15|7
20170929|59328|116.277524241290,32.675647645481;116.274103583730,32.676364581339|340|308|32
20170929|59329|116.277530170100,32.675648557230;116.274109512550,32.676365493081|88|88|0
20170929|59330|116.277532415870,32.675647797439;116.274111758310,32.676364733296|274|232|42
20170929|59332|116.277541578580,33.913932562122;116.277820951600,33.913884926883|95|83|12
20170929|59335|116.277686115940,33.989307234513;116.278813399520,33.988795836375|617|535|82
20170929|59339|116.277791487170,31.912553009098;116.280614591900,31.910251622386|69|65|4
20170929|59340|116.277791666840,31.912544963196;116.280614771560,31.910243576281|836|635|201
20170929|59341|116.277791936330,31.912541744835;116.280615041050,31.910240357839|95|84|11
20170929|59342|116.277792295650,31.912550327131;116.280615400380,31.910248940351|102|85|17
20170929|59343|116.277795080400,31.912556533969;116.280618185120,31.910255147346|36|20|16
20170929|59344|116.277795170230,30.372145031480;116.282270258790,30.374432399970|675|526|149
20170929|59345|116.277795439720,31.912560288722;116.280618544450,31.910258902195|48|42|6
20170929|59346|116.277795529550,31.912560288722;116.280618634280,31.910258902195|26|24|2
20170929|59348|116.277820412610,33.458850948604;116.278019926270,33.458712623327|22|15|7
20170929|59349|116.277820951600,33.913884926883;116.278559448560,33.913770632161|95|83|12
20170929|59350|116.277843139740,31.912600901355;116.276158457590,31.914126620543|1057|778|279
20170929|59351|116.277843678730,31.912600977982;116.276158996570,31.914126697170|630|527|103
20170929|59352|116.277843768560,31.912601514375;116.276159086400,31.914127233554|12|3|9
20170929|59353|116.277923897410,33.458889878432;116.274818904410,33.460971356105|2|0|2
20170929|59355|116.277939258430,33.197752906891;116.282961325220,33.197701094929|182|138|44
20170929|59356|116.277939258430,33.197754568498;116.282961325220,33.197702756538|52|36|16
20170929|59357|116.277939348260,33.197755776940;116.282961415050,33.197703964980|157|139|18
